0.000000	0.000000
0.000000	0.000000
0.001000	-0.000000
0.001000	-0.000000
0.002000	-0.000000
0.002000	-0.000000
0.003000	-0.000000
0.003000	-0.000000
0.004000	-0.000000
0.004000	-0.000000
0.005000	-0.000000
0.005000	-0.000000
0.006000	-0.000000
0.006000	-0.000000
0.007000	-0.000000
0.007000	-0.000000
0.008000	-0.000000
0.008000	-0.000000
0.009000	-0.000000
0.009000	-0.000000
0.010000	-0.000000
0.010000	-0.000000
0.011000	-0.000000
0.011000	-0.000000
0.012000	-0.000000
0.012000	-0.000000
0.013000	-0.000000
0.013000	-0.000000
0.014000	-0.000000
0.014000	-0.000000
0.015000	-0.000000
0.015000	-0.000000
0.016000	-0.000000
0.016000	-0.000000
0.017000	-0.000000
0.017000	-0.000000
0.018000	-0.000000
0.018000	-0.000000
0.019000	-0.000000
0.019000	-0.000000
0.020000	-0.000000
0.020000	-0.000000
0.021000	-0.000000
0.021000	-0.000000
0.022000	-0.000000
0.022000	-0.000000
0.023000	-0.000000
0.023000	-0.000000
0.024000	-0.000000
0.024000	-0.000000
0.025000	-0.000000
0.025000	-0.000000
0.026000	-0.000000
0.026000	-0.000000
0.027000	-0.000000
0.027000	-0.000000
0.028000	-0.000000
0.028000	-0.000000
0.029000	-0.000000
0.029000	-0.000000
0.030000	-0.000000
0.030000	-0.000000
0.031000	-0.000000
0.031000	-0.000000
0.032000	-0.000000
0.032000	-0.000000
0.033000	-0.000000
0.033000	-0.000000
0.034000	-0.000000
0.034000	-0.000000
0.035000	-0.000000
0.035000	-0.000000
0.036000	-0.000000
0.036000	-0.000000
0.037000	0.000000
0.037000	0.000000
0.038000	0.000000
0.038000	0.000000
0.039000	0.000000
0.039000	0.000000
0.040000	0.000000
0.040000	0.000000
0.041000	0.000000
0.041000	0.000000
0.042000	0.000000
0.042000	0.000000
0.043000	0.000000
0.043000	0.000000
0.044000	0.000000
0.044000	0.000000
0.045000	0.000000
0.045000	0.000000
0.046000	0.000000
0.046000	0.000000
0.047000	0.000000
0.047000	0.000000
0.048000	0.000000
0.048000	0.000000
0.049000	0.000000
0.049000	0.000000
0.050000	0.000000
0.050000	0.000000
0.051000	0.000000
0.051000	0.000000
0.052000	0.000000
0.052000	0.000000
0.053000	0.000000
0.053000	0.000000
0.054000	0.000000
0.054000	0.000000
0.055000	0.000000
0.055000	0.000000
0.056000	0.000000
0.056000	0.000000
0.057000	0.000000
0.057000	0.000000
0.058000	0.000000
0.058000	0.000000
0.059000	0.000000
0.059000	0.000000
0.060000	0.000000
0.060000	0.000000
0.061000	0.000000
0.061000	0.000000
0.062000	0.000000
0.062000	0.000000
0.063000	0.000000
0.063000	0.000000
0.064000	0.000000
0.064000	0.000000
0.065000	0.000000
0.065000	0.000000
0.066000	0.000000
0.066000	0.000000
0.067000	0.000000
0.067000	0.000000
0.068000	0.000000
0.068000	0.000000
0.069000	0.000000
0.069000	0.000000
0.070000	0.000000
0.070000	0.000000
0.071000	0.000000
0.071000	0.000000
0.072000	0.000000
0.072000	0.000000
0.073000	0.000000
0.073000	0.000000
0.074000	0.000000
0.074000	0.000000
0.075000	0.000000
0.075000	0.000000
0.076000	0.000000
0.076000	0.000000
0.077000	0.000000
0.077000	0.000000
0.078000	0.000000
0.078000	0.000000
0.079000	0.000000
0.079000	0.000000
0.080000	0.000000
0.080000	0.000000
0.081000	0.000000
0.081000	0.000000
0.082000	0.000000
0.082000	0.000000
0.083000	0.000000
0.083000	0.000000
0.084000	0.000000
0.084000	0.000000
0.085000	0.000000
0.085000	0.000000
0.086000	0.000000
0.086000	0.000000
0.087000	0.000000
0.087000	0.000000
0.088000	0.000000
0.088000	0.000000
0.089000	0.000000
0.089000	0.000000
0.090000	0.000000
0.090000	0.000000
0.091000	0.000000
0.091000	0.000000
0.092000	0.000000
0.092000	0.000000
0.093000	0.000000
0.093000	0.000000
0.094000	0.000000
0.094000	0.000000
0.095000	0.000000
0.095000	0.000000
0.096000	0.000000
0.096000	0.000000
0.097000	0.000000
0.097000	0.000000
0.098000	0.000000
0.098000	0.000000
0.099000	0.000000
0.099000	0.000000
0.100000	0.000000
0.100000	0.000000
0.101000	0.000000
0.101000	0.000000
0.102000	0.000000
0.102000	0.000000
0.103000	0.000000
0.103000	0.000000
0.104000	0.000000
0.104000	0.000000
0.105000	0.000000
0.105000	0.000000
0.106000	0.000000
0.106000	0.000000
0.107000	0.000000
0.107000	0.000000
0.108000	0.000000
0.108000	0.000000
0.109000	0.000000
0.109000	0.000000
0.110000	0.000000
0.110000	0.000000
0.111000	1.120568
0.111000	1.120568
0.112000	1.095137
0.112000	1.095137
0.113000	1.056293
0.113000	1.056293
0.114000	1.005896
0.114000	1.005896
0.115000	0.945541
0.115000	0.945541
0.116000	0.876743
0.116000	0.876743
0.117000	0.803878
0.117000	0.803878
0.118000	0.729445
0.118000	0.729445
0.119000	0.655432
0.119000	0.655432
0.120000	0.583382
0.120000	0.583382
0.121000	0.514459
0.121000	0.514459
0.122000	0.449502
0.122000	0.449502
0.123000	0.389076
0.123000	0.389076
0.124000	0.333519
0.124000	0.333519
0.125000	0.282985
0.125000	0.282985
0.126000	0.237478
0.126000	0.237478
0.127000	0.196888
0.127000	0.196888
0.128000	0.161018
0.128000	0.161018
0.129000	0.129606
0.129000	0.129606
0.130000	0.102351
0.130000	0.102351
0.131000	0.078926
0.131000	0.078926
0.132000	0.058989
0.132000	0.058989
0.133000	0.042200
0.133000	0.042200
0.134000	0.028224
0.134000	0.028224
0.135000	0.016738
0.135000	0.016738
0.136000	0.007438
0.136000	0.007438
0.137000	0.000039
0.137000	0.000039
0.138000	-0.005722
0.138000	-0.005722
0.139000	-0.010084
0.139000	-0.010084
0.140000	-0.013264
0.140000	-0.013264
0.141000	-0.015455
0.141000	-0.015455
0.142000	-0.016832
0.142000	-0.016832
0.143000	-0.017544
0.143000	-0.017544
0.144000	-0.017724
0.144000	-0.017724
0.145000	-0.017486
0.145000	-0.017486
0.146000	-0.016928
0.146000	-0.016928
0.147000	-0.016134
0.147000	-0.016134
0.148000	-0.015172
0.148000	-0.015172
0.149000	-0.014100
0.149000	-0.014100
0.150000	-0.012967
0.150000	-0.012967
0.151000	-0.011808
0.151000	-0.011808
0.152000	-0.010656
0.152000	-0.010656
0.153000	-0.009533
0.153000	-0.009533
0.154000	-0.008457
0.154000	-0.008457
0.155000	-0.007441
0.155000	-0.007441
0.156000	-0.006492
0.156000	-0.006492
